Ano da Produção	Identificador do PPG	Código do PPG	Nome do PPG	Área de Avaliação	IES Sigla	IES Nome	ID da Produção	Nome da Produção	Produção vinculada a TCC concluído	Importada Lattes?	Inconsistente	Tipo de Produção	Subtipo de Produção	Item de Detalhamento	Valor do Item de Detalhamento	Área de Concentração	Linha de Pesquisa	Projeto	Nome do Autor Principal	Categoria do Autor Principal	Entre as 5 produções mais relevantes do programa?	Qualis	ISSN	DOI	cited_by_fbwalls_count	cited_by_feeds_count	cited_by_gplus_count	cited_by_msm_count	cited_by_posts_count	cited_by_rdts_count	cited_by_tweeters_count	cited_by_videos_count	cited_by_accounts_count	cited_by_patents_count	mendeley	altmetric_score	is_oa	citations	source_id	SJR	SJR_year	CiteScore	CiteScore_year	PlumX
2021	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	10964893	ACUTE EFFECTS OF EXPIRATORY POSITIVE AIRWAY PRESSURE ON EXERCISE TOLERANCE IN PATIENTS WITH COPD	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Cidade	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NOS SISTEMAS CARDIOVASCULAR E RESPIRATÓRIO	CINEMÁTICA DA PAREDE TORÁCICA : AVALIAÇÃO E INTERVENÇÃO FISIOTERAPÊUTICA EM DOENÇAS RESPIRATÓRIAS CRÔNICAS E NEUROMUSCULARES	HUGO LEONARDO ALVES PEREIRA	Participante Externo	Não	NA	0959-3985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16953	0.561	2023	3.4	2023	NA
2021	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	10964893	ACUTE EFFECTS OF EXPIRATORY POSITIVE AIRWAY PRESSURE ON EXERCISE TOLERANCE IN PATIENTS WITH COPD	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Divulgação	VÁRIOS	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NOS SISTEMAS CARDIOVASCULAR E RESPIRATÓRIO	CINEMÁTICA DA PAREDE TORÁCICA : AVALIAÇÃO E INTERVENÇÃO FISIOTERAPÊUTICA EM DOENÇAS RESPIRATÓRIAS CRÔNICAS E NEUROMUSCULARES	HUGO LEONARDO ALVES PEREIRA	Participante Externo	Não	NA	0959-3985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16953	0.561	2023	3.4	2023	NA
2021	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	10964893	ACUTE EFFECTS OF EXPIRATORY POSITIVE AIRWAY PRESSURE ON EXERCISE TOLERANCE IN PATIENTS WITH COPD	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Fascículo	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NOS SISTEMAS CARDIOVASCULAR E RESPIRATÓRIO	CINEMÁTICA DA PAREDE TORÁCICA : AVALIAÇÃO E INTERVENÇÃO FISIOTERAPÊUTICA EM DOENÇAS RESPIRATÓRIAS CRÔNICAS E NEUROMUSCULARES	HUGO LEONARDO ALVES PEREIRA	Participante Externo	Não	NA	0959-3985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16953	0.561	2023	3.4	2023	NA
2021	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	10964893	ACUTE EFFECTS OF EXPIRATORY POSITIVE AIRWAY PRESSURE ON EXERCISE TOLERANCE IN PATIENTS WITH COPD	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	ISSN / Título do periódico	(0959-3985) PHYSIOTHERAPY THEORY AND PRACTICE	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NOS SISTEMAS CARDIOVASCULAR E RESPIRATÓRIO	CINEMÁTICA DA PAREDE TORÁCICA : AVALIAÇÃO E INTERVENÇÃO FISIOTERAPÊUTICA EM DOENÇAS RESPIRATÓRIAS CRÔNICAS E NEUROMUSCULARES	HUGO LEONARDO ALVES PEREIRA	Participante Externo	Não	NA	0959-3985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16953	0.561	2023	3.4	2023	NA
2021	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	10964893	ACUTE EFFECTS OF EXPIRATORY POSITIVE AIRWAY PRESSURE ON EXERCISE TOLERANCE IN PATIENTS WITH COPD	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Idioma	PORTUGUES	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NOS SISTEMAS CARDIOVASCULAR E RESPIRATÓRIO	CINEMÁTICA DA PAREDE TORÁCICA : AVALIAÇÃO E INTERVENÇÃO FISIOTERAPÊUTICA EM DOENÇAS RESPIRATÓRIAS CRÔNICAS E NEUROMUSCULARES	HUGO LEONARDO ALVES PEREIRA	Participante Externo	Não	NA	0959-3985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16953	0.561	2023	3.4	2023	NA
2021	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	10964893	ACUTE EFFECTS OF EXPIRATORY POSITIVE AIRWAY PRESSURE ON EXERCISE TOLERANCE IN PATIENTS WITH COPD	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Natureza	Completo	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NOS SISTEMAS CARDIOVASCULAR E RESPIRATÓRIO	CINEMÁTICA DA PAREDE TORÁCICA : AVALIAÇÃO E INTERVENÇÃO FISIOTERAPÊUTICA EM DOENÇAS RESPIRATÓRIAS CRÔNICAS E NEUROMUSCULARES	HUGO LEONARDO ALVES PEREIRA	Participante Externo	Não	NA	0959-3985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16953	0.561	2023	3.4	2023	NA
2021	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	10964893	ACUTE EFFECTS OF EXPIRATORY POSITIVE AIRWAY PRESSURE ON EXERCISE TOLERANCE IN PATIENTS WITH COPD	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Nome da editora	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NOS SISTEMAS CARDIOVASCULAR E RESPIRATÓRIO	CINEMÁTICA DA PAREDE TORÁCICA : AVALIAÇÃO E INTERVENÇÃO FISIOTERAPÊUTICA EM DOENÇAS RESPIRATÓRIAS CRÔNICAS E NEUROMUSCULARES	HUGO LEONARDO ALVES PEREIRA	Participante Externo	Não	NA	0959-3985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16953	0.561	2023	3.4	2023	NA
2021	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	10964893	ACUTE EFFECTS OF EXPIRATORY POSITIVE AIRWAY PRESSURE ON EXERCISE TOLERANCE IN PATIENTS WITH COPD	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Número da página final	9	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NOS SISTEMAS CARDIOVASCULAR E RESPIRATÓRIO	CINEMÁTICA DA PAREDE TORÁCICA : AVALIAÇÃO E INTERVENÇÃO FISIOTERAPÊUTICA EM DOENÇAS RESPIRATÓRIAS CRÔNICAS E NEUROMUSCULARES	HUGO LEONARDO ALVES PEREIRA	Participante Externo	Não	NA	0959-3985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16953	0.561	2023	3.4	2023	NA
2021	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	10964893	ACUTE EFFECTS OF EXPIRATORY POSITIVE AIRWAY PRESSURE ON EXERCISE TOLERANCE IN PATIENTS WITH COPD	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Número da página inicial	1	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NOS SISTEMAS CARDIOVASCULAR E RESPIRATÓRIO	CINEMÁTICA DA PAREDE TORÁCICA : AVALIAÇÃO E INTERVENÇÃO FISIOTERAPÊUTICA EM DOENÇAS RESPIRATÓRIAS CRÔNICAS E NEUROMUSCULARES	HUGO LEONARDO ALVES PEREIRA	Participante Externo	Não	NA	0959-3985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16953	0.561	2023	3.4	2023	NA
2021	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	10964893	ACUTE EFFECTS OF EXPIRATORY POSITIVE AIRWAY PRESSURE ON EXERCISE TOLERANCE IN PATIENTS WITH COPD	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Número do DOI	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NOS SISTEMAS CARDIOVASCULAR E RESPIRATÓRIO	CINEMÁTICA DA PAREDE TORÁCICA : AVALIAÇÃO E INTERVENÇÃO FISIOTERAPÊUTICA EM DOENÇAS RESPIRATÓRIAS CRÔNICAS E NEUROMUSCULARES	HUGO LEONARDO ALVES PEREIRA	Participante Externo	Não	NA	0959-3985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16953	0.561	2023	3.4	2023	NA
2021	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	10964893	ACUTE EFFECTS OF EXPIRATORY POSITIVE AIRWAY PRESSURE ON EXERCISE TOLERANCE IN PATIENTS WITH COPD	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Observação	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NOS SISTEMAS CARDIOVASCULAR E RESPIRATÓRIO	CINEMÁTICA DA PAREDE TORÁCICA : AVALIAÇÃO E INTERVENÇÃO FISIOTERAPÊUTICA EM DOENÇAS RESPIRATÓRIAS CRÔNICAS E NEUROMUSCULARES	HUGO LEONARDO ALVES PEREIRA	Participante Externo	Não	NA	0959-3985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16953	0.561	2023	3.4	2023	NA
2021	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	10964893	ACUTE EFFECTS OF EXPIRATORY POSITIVE AIRWAY PRESSURE ON EXERCISE TOLERANCE IN PATIENTS WITH COPD	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Série	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NOS SISTEMAS CARDIOVASCULAR E RESPIRATÓRIO	CINEMÁTICA DA PAREDE TORÁCICA : AVALIAÇÃO E INTERVENÇÃO FISIOTERAPÊUTICA EM DOENÇAS RESPIRATÓRIAS CRÔNICAS E NEUROMUSCULARES	HUGO LEONARDO ALVES PEREIRA	Participante Externo	Não	NA	0959-3985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16953	0.561	2023	3.4	2023	NA
2021	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	10964893	ACUTE EFFECTS OF EXPIRATORY POSITIVE AIRWAY PRESSURE ON EXERCISE TOLERANCE IN PATIENTS WITH COPD	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	URL	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NOS SISTEMAS CARDIOVASCULAR E RESPIRATÓRIO	CINEMÁTICA DA PAREDE TORÁCICA : AVALIAÇÃO E INTERVENÇÃO FISIOTERAPÊUTICA EM DOENÇAS RESPIRATÓRIAS CRÔNICAS E NEUROMUSCULARES	HUGO LEONARDO ALVES PEREIRA	Participante Externo	Não	NA	0959-3985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16953	0.561	2023	3.4	2023	NA
2021	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	10964893	ACUTE EFFECTS OF EXPIRATORY POSITIVE AIRWAY PRESSURE ON EXERCISE TOLERANCE IN PATIENTS WITH COPD	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	URL do DOI	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NOS SISTEMAS CARDIOVASCULAR E RESPIRATÓRIO	CINEMÁTICA DA PAREDE TORÁCICA : AVALIAÇÃO E INTERVENÇÃO FISIOTERAPÊUTICA EM DOENÇAS RESPIRATÓRIAS CRÔNICAS E NEUROMUSCULARES	HUGO LEONARDO ALVES PEREIRA	Participante Externo	Não	NA	0959-3985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16953	0.561	2023	3.4	2023	NA
2021	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	10964893	ACUTE EFFECTS OF EXPIRATORY POSITIVE AIRWAY PRESSURE ON EXERCISE TOLERANCE IN PATIENTS WITH COPD	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Volume	2	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NOS SISTEMAS CARDIOVASCULAR E RESPIRATÓRIO	CINEMÁTICA DA PAREDE TORÁCICA : AVALIAÇÃO E INTERVENÇÃO FISIOTERAPÊUTICA EM DOENÇAS RESPIRATÓRIAS CRÔNICAS E NEUROMUSCULARES	HUGO LEONARDO ALVES PEREIRA	Participante Externo	Não	NA	0959-3985	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16953	0.561	2023	3.4	2023	NA
2021	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	10945604	ADAPTIVE ALGORITHMS AS CONTROL STRATEGIES OF SMART UPPER LIMB ORTHOSIS: A PROTOCOL FOR A SYSTEMATIC SCOPING REVIEW	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Cidade	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA NERVOSO	AVALIAÇÃO, INTERVENÇÃO E TECNOLOGIAS ASSISTIVAS EM SUJEITOS COM DISFUNÇÕES NEUROLÓGICAS	LEDYCNARF JANUARIO DE HOLANDA	Discente	Não	NA	1662-453X	NA	0	0	0	0	9	0	5	0	5	0	15	3	TRUE	0	21100199812	1.063	2023	6.2	2023	NA
2021	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	10945604	ADAPTIVE ALGORITHMS AS CONTROL STRATEGIES OF SMART UPPER LIMB ORTHOSIS: A PROTOCOL FOR A SYSTEMATIC SCOPING REVIEW	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Divulgação	MEIO DIGITAL	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA NERVOSO	AVALIAÇÃO, INTERVENÇÃO E TECNOLOGIAS ASSISTIVAS EM SUJEITOS COM DISFUNÇÕES NEUROLÓGICAS	LEDYCNARF JANUARIO DE HOLANDA	Discente	Não	NA	1662-453X	NA	0	0	0	0	9	0	5	0	5	0	15	3	TRUE	0	21100199812	1.063	2023	6.2	2023	NA
2021	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	10945604	ADAPTIVE ALGORITHMS AS CONTROL STRATEGIES OF SMART UPPER LIMB ORTHOSIS: A PROTOCOL FOR A SYSTEMATIC SCOPING REVIEW	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Fascículo	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA NERVOSO	AVALIAÇÃO, INTERVENÇÃO E TECNOLOGIAS ASSISTIVAS EM SUJEITOS COM DISFUNÇÕES NEUROLÓGICAS	LEDYCNARF JANUARIO DE HOLANDA	Discente	Não	NA	1662-453X	NA	0	0	0	0	9	0	5	0	5	0	15	3	TRUE	0	21100199812	1.063	2023	6.2	2023	NA
2021	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	10945604	ADAPTIVE ALGORITHMS AS CONTROL STRATEGIES OF SMART UPPER LIMB ORTHOSIS: A PROTOCOL FOR A SYSTEMATIC SCOPING REVIEW	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	ISSN / Título do periódico	(1662-453X) FRONTIERS IN NEUROSCIENCE	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA NERVOSO	AVALIAÇÃO, INTERVENÇÃO E TECNOLOGIAS ASSISTIVAS EM SUJEITOS COM DISFUNÇÕES NEUROLÓGICAS	LEDYCNARF JANUARIO DE HOLANDA	Discente	Não	NA	1662-453X	NA	0	0	0	0	9	0	5	0	5	0	15	3	TRUE	0	21100199812	1.063	2023	6.2	2023	NA
2021	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	10945604	ADAPTIVE ALGORITHMS AS CONTROL STRATEGIES OF SMART UPPER LIMB ORTHOSIS: A PROTOCOL FOR A SYSTEMATIC SCOPING REVIEW	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Idioma	PORTUGUES	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA NERVOSO	AVALIAÇÃO, INTERVENÇÃO E TECNOLOGIAS ASSISTIVAS EM SUJEITOS COM DISFUNÇÕES NEUROLÓGICAS	LEDYCNARF JANUARIO DE HOLANDA	Discente	Não	NA	1662-453X	NA	0	0	0	0	9	0	5	0	5	0	15	3	TRUE	0	21100199812	1.063	2023	6.2	2023	NA
2021	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	10945604	ADAPTIVE ALGORITHMS AS CONTROL STRATEGIES OF SMART UPPER LIMB ORTHOSIS: A PROTOCOL FOR A SYSTEMATIC SCOPING REVIEW	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Natureza	Completo	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA NERVOSO	AVALIAÇÃO, INTERVENÇÃO E TECNOLOGIAS ASSISTIVAS EM SUJEITOS COM DISFUNÇÕES NEUROLÓGICAS	LEDYCNARF JANUARIO DE HOLANDA	Discente	Não	NA	1662-453X	NA	0	0	0	0	9	0	5	0	5	0	15	3	TRUE	0	21100199812	1.063	2023	6.2	2023	NA
2021	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	10945604	ADAPTIVE ALGORITHMS AS CONTROL STRATEGIES OF SMART UPPER LIMB ORTHOSIS: A PROTOCOL FOR A SYSTEMATIC SCOPING REVIEW	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Nome da editora	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA NERVOSO	AVALIAÇÃO, INTERVENÇÃO E TECNOLOGIAS ASSISTIVAS EM SUJEITOS COM DISFUNÇÕES NEUROLÓGICAS	LEDYCNARF JANUARIO DE HOLANDA	Discente	Não	NA	1662-453X	NA	0	0	0	0	9	0	5	0	5	0	15	3	TRUE	0	21100199812	1.063	2023	6.2	2023	NA
2021	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	10945604	ADAPTIVE ALGORITHMS AS CONTROL STRATEGIES OF SMART UPPER LIMB ORTHOSIS: A PROTOCOL FOR A SYSTEMATIC SCOPING REVIEW	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Número da página final	7	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA NERVOSO	AVALIAÇÃO, INTERVENÇÃO E TECNOLOGIAS ASSISTIVAS EM SUJEITOS COM DISFUNÇÕES NEUROLÓGICAS	LEDYCNARF JANUARIO DE HOLANDA	Discente	Não	NA	1662-453X	NA	0	0	0	0	9	0	5	0	5	0	15	3	TRUE	0	21100199812	1.063	2023	6.2	2023	NA
2021	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	10945604	ADAPTIVE ALGORITHMS AS CONTROL STRATEGIES OF SMART UPPER LIMB ORTHOSIS: A PROTOCOL FOR A SYSTEMATIC SCOPING REVIEW	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Número da página inicial	1	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA NERVOSO	AVALIAÇÃO, INTERVENÇÃO E TECNOLOGIAS ASSISTIVAS EM SUJEITOS COM DISFUNÇÕES NEUROLÓGICAS	LEDYCNARF JANUARIO DE HOLANDA	Discente	Não	NA	1662-453X	NA	0	0	0	0	9	0	5	0	5	0	15	3	TRUE	0	21100199812	1.063	2023	6.2	2023	NA
2021	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	10945604	ADAPTIVE ALGORITHMS AS CONTROL STRATEGIES OF SMART UPPER LIMB ORTHOSIS: A PROTOCOL FOR A SYSTEMATIC SCOPING REVIEW	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Número do DOI	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA NERVOSO	AVALIAÇÃO, INTERVENÇÃO E TECNOLOGIAS ASSISTIVAS EM SUJEITOS COM DISFUNÇÕES NEUROLÓGICAS	LEDYCNARF JANUARIO DE HOLANDA	Discente	Não	NA	1662-453X	NA	0	0	0	0	9	0	5	0	5	0	15	3	TRUE	0	21100199812	1.063	2023	6.2	2023	NA
2021	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	10945604	ADAPTIVE ALGORITHMS AS CONTROL STRATEGIES OF SMART UPPER LIMB ORTHOSIS: A PROTOCOL FOR A SYSTEMATIC SCOPING REVIEW	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Observação	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA NERVOSO	AVALIAÇÃO, INTERVENÇÃO E TECNOLOGIAS ASSISTIVAS EM SUJEITOS COM DISFUNÇÕES NEUROLÓGICAS	LEDYCNARF JANUARIO DE HOLANDA	Discente	Não	NA	1662-453X	NA	0	0	0	0	9	0	5	0	5	0	15	3	TRUE	0	21100199812	1.063	2023	6.2	2023	NA
2021	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	10945604	ADAPTIVE ALGORITHMS AS CONTROL STRATEGIES OF SMART UPPER LIMB ORTHOSIS: A PROTOCOL FOR A SYSTEMATIC SCOPING REVIEW	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	Série	NA	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA NERVOSO	AVALIAÇÃO, INTERVENÇÃO E TECNOLOGIAS ASSISTIVAS EM SUJEITOS COM DISFUNÇÕES NEUROLÓGICAS	LEDYCNARF JANUARIO DE HOLANDA	Discente	Não	NA	1662-453X	NA	0	0	0	0	9	0	5	0	5	0	15	3	TRUE	0	21100199812	1.063	2023	6.2	2023	NA
2021	202784	23001011043P6	FISIOTERAPIA	EDUCAÇÃO FÍSICA	UFRN	UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE	10945604	ADAPTIVE ALGORITHMS AS CONTROL STRATEGIES OF SMART UPPER LIMB ORTHOSIS: A PROTOCOL FOR A SYSTEMATIC SCOPING REVIEW	Não	Sim	Não	BIBLIOGRÁFICA	ARTIGO EM PERIÓDICO	URL	[doi:10.3389/fnins.2021.660141]	AVALIAÇÃO E INTERVENÇÃO EM FISIOTERAPIA	AVALIAÇÃO E INTERVENÇÃO NO SISTEMA NERVOSO	AVALIAÇÃO, INTERVENÇÃO E TECNOLOGIAS ASSISTIVAS EM SUJEITOS COM DISFUNÇÕES NEUROLÓGICAS	LEDYCNARF JANUARIO DE HOLANDA	Discente	Não	NA	1662-453X	10.3389/fnins.2021.660141	0	0	0	0	9	0	5	0	5	0	15	3	TRUE	0	21100199812	1.063	2023	6.2	2023	NA
